id,target,dilution,replicate,conc,BLOD,BLOQ,Ct,well,source_file
SCr-269,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,G5,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-269,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,G6,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-269,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,G7,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-269,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,G8,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-269,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,G9,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:1,1.0,63.08515559845397,0,0,33.60251236,G10,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:1,2.0,84.60850587353966,0,0,33.15604401,G11,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:1,3.0,68.26477164747531,0,0,33.48249817,G12,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:1,1.0,848.4382502703276,0,0,29.64974594,H4,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:1,2.0,688.6880439877137,0,0,29.96702576,H5,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:1,3.0,791.4014868999541,0,0,29.75559044,H6,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:5,1.0,512.7270538086657,0,0,32.86361313,H7,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:5,2.0,576.8476622768919,0,0,32.68439484,H8,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-270,trout,1:5,3.0,701.1493772861709,0,0,32.38759613,H9,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:5,1.0,172.51761316711023,0,0,34.52027893,H10,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:5,2.0,146.34852438561347,0,0,34.77048492,H11,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-274,trout,1:5,3.0,71.38162744217121,1,1,35.8624382,H12,20200930_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-807,trout,1:1,1.0,741.3905147953355,0,0,29.85487366,A4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:1,2.0,387.0645097333329,0,0,30.84338188,A5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:1,3.0,331.09943521537105,0,0,31.08090973,A6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:5,1.0,849.5940321340156,0,0,32.09552002,A7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:5,2.0,372.20231869514157,0,0,33.35077667,A8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:5,3.0,587.3313337798571,0,0,32.6570015,A9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:1,1.0,957.2910287846231,0,0,29.4661541,A10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:1,2.0,752.5215018754552,0,0,29.83220863,A11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:1,3.0,583.8192995692126,0,0,30.21827888,A12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:1,1.0,1174.2660652418615,0,0,29.15544128,B4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:1,2.0,311.38643754594864,0,0,31.17427063,B5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:1,3.0,390.7942521556526,0,0,30.82879639,B6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:5,1.0,761.3900043341259,0,0,32.26223373,B7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:5,2.0,490.5798094299946,0,0,32.93077087,B8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:5,3.0,541.2732974132625,0,0,32.78120804,B9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:5,1.0,1030.0272749827473,0,0,31.80261612,B10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:5,2.0,860.9890827230706,0,0,32.07525635,B11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-826,trout,1:5,3.0,787.2386665831912,0,0,32.2114563,B12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:1,1.0,634.1907994837728,0,0,30.09240913,C4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:1,2.0,297.7377669271074,0,0,31.24244118,C5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:1,3.0,335.0936756913164,0,0,31.06267166,C6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:5,1.0,551.6636188472736,0,0,32.75228882,C7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:5,2.0,258.59788724249535,0,0,33.90464401,C8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:5,3.0,353.2082173484106,0,0,33.43044281,C9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:1,1.0,5879.807429860991,0,0,26.70540237,C10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:1,2.0,3333.098255663371,0,0,27.56871605,C11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:1,3.0,3119.6284838204956,0,0,27.669384,C12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:1,1.0,1172.5105557464767,0,0,29.15771675,D4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:1,2.0,470.49155025102993,0,0,30.54651642,D5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:1,3.0,641.8848669926306,0,0,30.07406807,D6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:5,1.0,1224.0375092631555,0,0,31.54014969,D7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:5,2.0,355.3345338150223,0,0,33.42131424,D8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-823,trout,1:5,3.0,680.5076528285019,0,0,32.43304443,D9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:5,1.0,6085.01015768757,0,0,29.10107231,D10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:5,2.0,3707.887100458396,0,0,29.85449028,D11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-829,trout,1:5,3.0,3824.648161168727,0,0,29.8073349,D12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:1,1.0,207.71499985869738,0,0,31.79004669,E4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:1,2.0,158.5505836669743,0,0,32.20084,E5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:1,3.0,152.6975584391624,0,0,32.25804901,E6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:5,1.0,124.34408578423114,1,1,35.01830292,E7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:5,2.0,230.08942936917487,0,0,34.08229828,E8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-817,trout,1:5,3.0,195.90435104268715,0,0,34.32692719,E9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:1,1.0,52.97282341966616,0,0,33.86822891,E10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:1,2.0,36.236897144285315,0,0,34.4457283,E11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:1,3.0,16.390762810865862,1,1,35.65237427,E12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:1,1.0,1900.97666750487,0,0,28.42277145,F4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:1,2.0,829.0079014115854,0,0,29.6849823,F5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:1,3.0,928.8755317900949,0,0,29.51198387,F6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:5,1.0,2033.2368555671721,0,0,30.76831627,F7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:5,2.0,549.313675372032,0,0,32.75878143,F8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-816,trout,1:5,3.0,1065.777585211667,0,0,31.75072289,F9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:5,1.0,47.77780697060177,1,1,36.47306061,F10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:5,2.0,11.8361301289554,1,1,38.59537506,F11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-832,trout,1:5,3.0,31.917380662305685,1,1,37.08662033,F12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:1,1.0,2192.1765765868017,0,0,28.20599747,G4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:1,2.0,1208.159454622095,0,0,29.11216354,G5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:1,3.0,1525.05749291355,0,0,28.75788689,G6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:5,1.0,2301.335005030017,0,0,30.57993317,G7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:5,2.0,2468.255028891661,0,0,30.47343445,G8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-820,trout,1:5,3.0,2453.414260480339,0,0,30.48260689,G9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:1,1.0,98.61778320040284,0,0,32.92301178,G10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:1,2.0,59.162169878908934,0,0,33.70016098,G11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:1,3.0,52.40103399905207,0,0,33.88473511,G12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:1,1.0,1624.2748721185903,0,0,28.66202354,H4,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:1,2.0,611.0802166634264,0,0,30.14886856,H5,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:1,3.0,1016.8520559451727,0,0,29.3743515,H6,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:5,1.0,1209.3183490351778,0,0,31.55854988,H7,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:5,2.0,776.1147023277504,0,0,32.23310089,H8,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-825,trout,1:5,3.0,1423.2635799007678,0,0,31.31079674,H9,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:5,1.0,106.67808512548616,1,1,35.25136566,H10,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:5,2.0,47.70213242253056,1,1,36.4754715,H11,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-834,trout,1:5,3.0,95.62253390851356,1,1,35.41776657,H12,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-275,coho,1:1,1.0,19.91917064936753,0,0,36.09557724,A4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:1,2.0,23.991389361445236,0,0,35.81594849,A5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:1,3.0,26.563640482036167,0,0,35.6628418,A6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:5,1.0,255.95056319599848,0,0,34.67668533,A7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,A8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-275,coho,1:5,3.0,339.74357959553174,0,0,34.25094604,A9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-283,coho,1:1,1.0,281.7134239134189,0,0,32.11307526,A10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-283,coho,1:1,2.0,303.6369488243073,0,0,32.0004158,A11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-283,coho,1:1,3.0,160.66450233175365,0,0,32.95727539,A12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:1,1.0,64.21707894496065,0,0,34.33585739,B4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:1,2.0,151.96787979644037,0,0,33.0409317,B5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:1,3.0,137.2526411632906,0,0,33.19403458,B6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:5,1.0,359.4941936941265,0,0,34.16600037,B7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:5,2.0,160.4704517978395,0,0,35.37852859,B8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-276,coho,1:5,3.0,81.44193218883616,0,0,36.39808273,B9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-28326,coho,1:5,1.0,215.43290228302592,0,0,34.93575287,B10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-28326,coho,1:5,2.0,514.5519040074425,0,0,33.62692642,B11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-28326,coho,1:5,3.0,261.8320537600366,0,0,34.64253235,B12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:1,1.0,259.8063087159069,0,0,32.23477173,C4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:1,2.0,252.43918190857968,0,0,32.27801514,C5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:1,3.0,273.72926192444686,0,0,32.15629578,C6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:5,1.0,251.77624608002745,0,0,34.70140457,C7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:5,2.0,296.6272183705717,0,0,34.45496368,C8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-277,coho,1:5,3.0,468.811214746186,0,0,33.76687622,C9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:1,1.0,86.11094455102943,0,0,33.89484406,C10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:1,2.0,105.00648854414622,0,0,33.59661484,C11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:1,3.0,149.73050000428546,0,0,33.06322861,C12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:1,1.0,76.84851273904624,0,0,34.06591797,D4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:1,2.0,169.1447977371862,0,0,32.87995148,D5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:1,3.0,83.65069392353158,0,0,33.93841934,D6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:5,1.0,168.30977995190585,0,0,35.30682755,D7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,D8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-278,coho,1:5,3.0,53.052662764353265,1,1,37.04239655,D9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:5,1.0,334.77815890867475,0,0,34.27307892,D10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:5,2.0,189.35548978978323,0,0,35.12971115,D11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-284,coho,1:5,3.0,179.0008920014836,0,0,35.21424866,D12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:1,1.0,36.215095562295005,0,0,35.19692612,E4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:1,2.0,21.39606241627139,0,0,35.98805618,E5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:1,3.0,50.427880979196615,0,0,34.69923782,E6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,E7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:5,2.0,206.17681150856066,0,0,35.00177002,E8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-279,coho,1:5,3.0,144.99038712963286,0,0,35.53102493,E9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,E10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,E11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,E12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:1,1.0,7.426279949093856,1,1,37.5788002,F4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:1,2.0,10.070378929649383,1,1,37.12094116,F5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:1,3.0,10.656377113094969,1,1,37.03591537,F6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:5,1.0,229.85220420329335,0,0,34.83835983,F7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:5,2.0,246.88376898049273,0,0,34.73090363,F8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-280,coho,1:5,3.0,156.87856766481175,0,0,35.41255951,F9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,F10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,F11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-285,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,F12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:1,1.0,126.07830020176638,0,0,33.32169342,G4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:1,2.0,118.25633197975637,0,0,33.41797638,G5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:1,3.0,59.884620417876924,0,0,34.44086075,G6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:5,1.0,128.61749162828787,0,0,35.71115494,G7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:5,2.0,338.93930565300127,0,0,34.25450897,G8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-281,coho,1:5,3.0,442.21342738207915,0,0,33.85467911,G9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:1,1.0,96.83119843844132,0,0,33.71846008,G10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:1,2.0,158.12123299082828,0,0,32.98126221,G11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:1,3.0,187.14009044937634,0,0,32.72796631,G12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:1,1.0,69.92639161427795,0,0,34.20781708,H4,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:1,2.0,120.23587460873712,0,0,33.39302063,H5,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:1,3.0,85.06757813753624,0,0,33.91316986,H6,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:5,1.0,175.41393037369548,0,0,35.2446785,H7,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,H8,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-282,coho,1:5,3.0,140.24624144689253,0,0,35.58103561,H9,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:5,1.0,159.59531508956482,0,0,35.38674927,H10,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:5,2.0,173.34833531906122,0,0,35.2624855,H11,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-286,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,H12,20201001_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-835,coho,1:1,1.0,41.821061617963764,0,0,34.98056793,A4,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:1,2.0,18.474755813381392,0,0,36.20874023,A5,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:1,3.0,27.14062352243635,0,0,35.63053894,A6,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:5,1.0,34.22133416090858,1,1,37.70148849,A7,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:5,2.0,36.793924866338244,1,1,37.59252548,A8,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-835,coho,1:5,3.0,71.02907008243726,0,0,36.60373306,A9,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:1,1.0,89.58426224862721,0,0,33.83539963,A10,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:1,2.0,53.10832646552009,0,0,34.62138367,A11,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:1,3.0,54.20091671459906,0,0,34.59077072,A12,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:1,1.0,46.700835691014085,0,0,34.81466293,B4,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:1,2.0,40.088050078743414,0,0,35.04418945,B5,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:1,3.0,32.87184557784223,0,0,35.34253311,B6,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:5,1.0,108.64365618428415,0,0,35.96486282,B7,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:5,2.0,31.289108679034804,1,1,37.83615112,B8,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-838,coho,1:5,3.0,22.53242021371285,1,1,38.32970047,B9,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:5,1.0,76.24475810617969,0,0,36.49721146,B10,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:5,2.0,23.796803060858593,1,1,38.24762726,B11,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-432,coho,1:5,3.0,43.740370958126576,1,1,37.33255005,B12,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-841,coho,1:1,1.0,27.864796409648243,0,0,35.59095383,C4,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-841,coho,1:1,2.0,42.71600442024373,0,0,34.9487381,C5,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-841,coho,1:1,3.0,9.393975551586683,1,1,37.22546387,C6,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-841,coho,1:5,1.0,10.606595421455179,1,1,39.4623909,C7,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-841,coho,1:5,2.0,12.182309468668011,1,1,39.25417328,C8,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-841,coho,1:5,3.0,11.845549030456162,1,1,39.29631424,C9,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-431,coho,1:1,1.0,34.533833168728115,0,0,35.26838684,C10,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-431,coho,1:1,2.0,54.41659360754922,0,0,34.58480072,C11,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-431,coho,1:1,3.0,21.864074702985093,0,0,35.95552826,C12,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-843,coho,1:1,1.0,20.446870968522216,0,0,36.0562706,D4,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-843,coho,1:1,2.0,8.382586584296684,1,1,37.39670563,D5,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-843,coho,1:1,3.0,16.287683788355302,0,0,36.39814758,D6,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-843,coho,1:5,1.0,37.856949355237035,1,1,37.54970932,D7,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-843,coho,1:5,2.0,22.388223650148138,1,1,38.33935165,D8,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-843,coho,1:5,3.0,33.251368033158684,1,1,37.74471283,D9,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-431,coho,1:5,1.0,146.9725805582418,0,0,35.51061249,D10,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-431,coho,1:5,2.0,58.79158723420975,0,0,36.88798904,D11,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-431,coho,1:5,3.0,55.16777786133446,1,1,36.98362732,D12,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-847,coho,1:1,1.0,38.23261486694164,0,0,35.11542892,E4,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-847,coho,1:1,2.0,11.428172437493524,0,0,36.93080139,E5,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-847,coho,1:1,3.0,5.641151392684792,1,1,37.99210739,E6,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-847,coho,1:5,1.0,38.273748093819655,1,1,37.5332489,E7,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-847,coho,1:5,2.0,23.59548608554933,1,1,38.26039886,E8,20201001_Scott_Creek_Okisutch_Kevan_P1_results.csv
