index,id,target,dilution,replicate,task,Ct,Ct_Mean,Ct_sd,quantity,quantity_mean,quantity_sd,well,source_file,logQ,detect
782,,coho,,,STANDARD,23.36340523,23.3203373,0.08913514,100000.0,,,B3,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,5.0,1
792,,coho,,,STANDARD,26.66103554,26.70316315,0.06973409700000001,10000.0,,,C1,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,4.0,1
793,,coho,,,STANDARD,26.78365707,26.70316315,0.06973409700000001,10000.0,,,C2,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,4.0,1
794,,coho,,,STANDARD,26.66480064,26.70316315,0.06973409700000001,10000.0,,,C3,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,4.0,1
804,,coho,,,STANDARD,30.2656002,30.32528877,0.144567221,1000.0,,,D1,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,3.0,1
805,,coho,,,STANDARD,30.22012329,30.32528877,0.144567221,1000.0,,,D2,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,3.0,1
806,,coho,,,STANDARD,30.49014282,30.32528877,0.144567221,1000.0,,,D3,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,3.0,1
816,,coho,,,STANDARD,33.40741348,33.79348755,0.33440271,100.0,,,E1,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,2.0,1
817,,coho,,,STANDARD,33.99240494,33.79348755,0.33440271,100.0,,,E2,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,2.0,1
818,,coho,,,STANDARD,33.98064804,33.79348755,0.33440271,100.0,,,E3,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,2.0,1
828,,coho,,,STANDARD,39.39480591,38.50970459,1.251719594,10.0,,,F1,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,1.0,1
829,,coho,,,STANDARD,Undetermined,38.50970459,1.251719594,10.0,,,F2,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,1.0,0
830,,coho,,,STANDARD,37.62460709,38.50970459,1.251719594,10.0,,,F3,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,1.0,1
840,,coho,,,STANDARD,36.39610672,37.36344528,1.368023276,5.0,,,G1,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,0.6989700043360189,1
841,,coho,,,STANDARD,Undetermined,37.36344528,1.368023276,5.0,,,G2,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,0.6989700043360189,0
842,,coho,,,STANDARD,38.33078384,37.36344528,1.368023276,5.0,,,G3,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv,0.6989700043360189,1
864,,trout,,,STANDARD,18.58374596,18.35920715,0.212721795,1000000.0,,,A1,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
865,,trout,,,STANDARD,18.33317757,18.35920715,0.212721795,1000000.0,,,A2,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
866,,trout,,,STANDARD,18.16069794,18.35920715,0.212721795,1000000.0,,,A3,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
876,,trout,,,STANDARD,21.75955009,21.75844574,0.107239217,100000.0,,,B1,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
877,,trout,,,STANDARD,21.65065956,21.75844574,0.107239217,100000.0,,,B2,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
878,,trout,,,STANDARD,21.86512947,21.75844574,0.107239217,100000.0,,,B3,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
888,,trout,,,STANDARD,25.19204712,25.03291893,0.144735783,10000.0,,,C1,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
889,,trout,,,STANDARD,24.90911484,25.03291893,0.144735783,10000.0,,,C2,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
890,,trout,,,STANDARD,24.99759674,25.03291893,0.144735783,10000.0,,,C3,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
900,,trout,,,STANDARD,28.33996391,28.30307961,0.052244443,1000.0,,,D1,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
901,,trout,,,STANDARD,28.24329567,28.30307961,0.052244443,1000.0,,,D2,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
902,,trout,,,STANDARD,28.32597923,28.30307961,0.052244443,1000.0,,,D3,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
912,,trout,,,STANDARD,31.60809326,31.88555336,0.250045657,100.0,,,E1,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
913,,trout,,,STANDARD,31.95510864,31.88555336,0.250045657,100.0,,,E2,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
914,,trout,,,STANDARD,32.09345627,31.88555336,0.250045657,100.0,,,E3,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
924,,trout,,,STANDARD,34.92685699,35.56126022,0.712193489,10.0,,,F1,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
925,,trout,,,STANDARD,36.33163834,35.56126022,0.712193489,10.0,,,F2,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
926,,trout,,,STANDARD,35.42528534,35.56126022,0.712193489,10.0,,,F3,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
936,,trout,,,STANDARD,37.08435059,36.13141251,0.825418115,5.0,,,G1,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,1
937,,trout,,,STANDARD,35.67077255,36.13141251,0.825418115,5.0,,,G2,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,1
938,,trout,,,STANDARD,35.63912201,36.13141251,0.825418115,5.0,,,G3,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,1
960,,trout,,,STANDARD,19.03162956,18.90591621,0.113119394,1000000.0,,,A1,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,6.0,1
961,,trout,,,STANDARD,18.87377548,18.90591621,0.113119394,1000000.0,,,A2,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,6.0,1
962,,trout,,,STANDARD,18.81234741,18.90591621,0.113119394,1000000.0,,,A3,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,6.0,1
972,,trout,,,STANDARD,22.29731941,22.19632149,0.08748319,100000.0,,,B1,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,5.0,1
973,,trout,,,STANDARD,22.14407349,22.19632149,0.08748319,100000.0,,,B2,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,5.0,1
974,,trout,,,STANDARD,22.14757538,22.19632149,0.08748319,100000.0,,,B3,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,5.0,1
984,,trout,,,STANDARD,25.62753677,25.64003944,0.016255856000000003,10000.0,,,C1,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,4.0,1
985,,trout,,,STANDARD,25.65841484,25.64003944,0.016255856000000003,10000.0,,,C2,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,4.0,1
986,,trout,,,STANDARD,25.6341629,25.64003944,0.016255856000000003,10000.0,,,C3,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,4.0,1
996,,trout,,,STANDARD,29.08072281,29.26438332,0.159075335,1000.0,,,D1,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,3.0,1
997,,trout,,,STANDARD,29.35881042,29.26438332,0.159075335,1000.0,,,D2,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,3.0,1
998,,trout,,,STANDARD,29.35361481,29.26438332,0.159075335,1000.0,,,D3,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,3.0,1
1008,,trout,,,STANDARD,32.97777557,32.99489975,0.044166181,100.0,,,E1,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,2.0,1
1009,,trout,,,STANDARD,33.04506683,32.99489975,0.044166181,100.0,,,E2,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,2.0,1
1010,,trout,,,STANDARD,32.96186447,32.99489975,0.044166181,100.0,,,E3,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,2.0,1
1020,,trout,,,STANDARD,35.37537766,36.34165955,1.131305099,10.0,,,F1,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,1.0,1
1021,,trout,,,STANDARD,37.58609772,36.34165955,1.131305099,10.0,,,F2,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,1.0,1
1022,,trout,,,STANDARD,36.06349564,36.34165955,1.131305099,10.0,,,F3,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,1.0,1
1032,,trout,,,STANDARD,36.66743469,36.9168129,1.52181685,5.0,,,G1,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,0.6989700043360189,1
1033,,trout,,,STANDARD,35.53508759,36.9168129,1.52181685,5.0,,,G2,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,0.6989700043360189,1
1034,,trout,,,STANDARD,38.54791641,36.9168129,1.52181685,5.0,,,G3,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv,0.6989700043360189,1
1056,,trout,,,STANDARD,19.50581169,19.12254143,0.332084954,1000000.0,,,A1,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1057,,trout,,,STANDARD,18.94125938,19.12254143,0.332084954,1000000.0,,,A2,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1058,,trout,,,STANDARD,18.92054749,19.12254143,0.332084954,1000000.0,,,A3,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1068,,trout,,,STANDARD,21.56772995,21.86896515,0.26582130800000003,100000.0,,,B1,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1069,,trout,,,STANDARD,21.96855354,21.86896515,0.26582130800000003,100000.0,,,B2,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1070,,trout,,,STANDARD,22.07061195,21.86896515,0.26582130800000003,100000.0,,,B3,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1080,,trout,,,STANDARD,25.92151833,25.82273102,0.08714695300000001,10000.0,,,C1,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1081,,trout,,,STANDARD,25.75673866,25.82273102,0.08714695300000001,10000.0,,,C2,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1082,,trout,,,STANDARD,25.78993988,25.82273102,0.08714695300000001,10000.0,,,C3,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1092,,trout,,,STANDARD,29.54060364,29.38814354,0.13353636900000002,1000.0,,,D1,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1093,,trout,,,STANDARD,29.29194641,29.38814354,0.13353636900000002,1000.0,,,D2,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1094,,trout,,,STANDARD,29.33187675,29.38814354,0.13353636900000002,1000.0,,,D3,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1104,,trout,,,STANDARD,32.74283981,32.60630798,0.132652357,100.0,,,E1,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1105,,trout,,,STANDARD,32.59817886,32.60630798,0.132652357,100.0,,,E2,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1106,,trout,,,STANDARD,32.47790909,32.60630798,0.132652357,100.0,,,E3,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1116,,trout,,,STANDARD,35.54510117,35.58865356,0.111817226,10.0,,,F1,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
1117,,trout,,,STANDARD,35.71569061,35.58865356,0.111817226,10.0,,,F2,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
1118,,trout,,,STANDARD,35.50516129,35.58865356,0.111817226,10.0,,,F3,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
1128,,trout,,,STANDARD,Undetermined,37.59207535,,5.0,,,G1,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,0
1129,,trout,,,STANDARD,Undetermined,37.59207535,,5.0,,,G2,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,0
1130,,trout,,,STANDARD,37.59207535,37.59207535,,5.0,,,G3,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,1
1152,,coho,,,STANDARD,20.371641159057617,20.49591636657715,0.17032989859580994,1000000.0,,,A1,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
1153,,coho,,,STANDARD,20.690073013305664,20.49591636657715,0.17032989859580994,1000000.0,,,A2,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
1154,,coho,,,STANDARD,20.426034927368164,20.49591636657715,0.17032989859580994,1000000.0,,,A3,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,6.0,1
1164,,coho,,,STANDARD,23.79238510131836,23.8866024017334,0.09254129230976103,100000.0,,,B1,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
1165,,coho,,,STANDARD,23.890052795410156,23.8866024017334,0.09254129230976103,100000.0,,,B2,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
1166,,coho,,,STANDARD,23.977371215820312,23.8866024017334,0.09254129230976103,100000.0,,,B3,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,5.0,1
1176,,coho,,,STANDARD,27.154016494750977,27.21827888488769,0.09925276041030884,10000.0,,,C1,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
1177,,coho,,,STANDARD,27.332592010498047,27.21827888488769,0.09925276041030884,10000.0,,,C2,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
1178,,coho,,,STANDARD,27.168228149414062,27.21827888488769,0.09925276041030884,10000.0,,,C3,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,4.0,1
1188,,coho,,,STANDARD,30.842689514160156,30.79741096496582,0.1324816644191742,1000.0,,,D1,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
1189,,coho,,,STANDARD,30.64822769165039,30.79741096496582,0.1324816644191742,1000.0,,,D2,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
1190,,coho,,,STANDARD,30.90131950378418,30.79741096496582,0.1324816644191742,1000.0,,,D3,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,3.0,1
1200,,coho,,,STANDARD,34.04541015625,34.352230072021484,0.5091260671615601,100.0,,,E1,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
1201,,coho,,,STANDARD,34.93992614746094,34.352230072021484,0.5091260671615601,100.0,,,E2,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
1202,,coho,,,STANDARD,34.07135009765625,34.352230072021484,0.5091260671615601,100.0,,,E3,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,2.0,1
1212,,coho,,,STANDARD,38.03006362915039,37.88079833984375,0.1951720416545868,10.0,,,F1,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
1213,,coho,,,STANDARD,37.952388763427734,37.88079833984375,0.1951720416545868,10.0,,,F2,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
1214,,coho,,,STANDARD,37.65993881225586,37.88079833984375,0.1951720416545868,10.0,,,F3,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,1.0,1
1224,,coho,,,STANDARD,38.026824951171875,38.0343017578125,0.010576498694717884,5.0,,,G1,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,1
1225,,coho,,,STANDARD,Undetermined,38.0343017578125,0.010576498694717884,5.0,,,G2,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,0
1226,,coho,,,STANDARD,38.04178237915039,38.0343017578125,0.010576498694717884,5.0,,,G3,20201007_Scott_Creek_Okisutch_Kevan_P1.xls,0.6989700043360189,1
1248,,trout,,,STANDARD,19.2393856,18.84486961,0.346823424,1000000.0,,,A1,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1249,,trout,,,STANDARD,18.7072258,18.84486961,0.346823424,1000000.0,,,A2,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1250,,trout,,,STANDARD,18.58799553,18.84486961,0.346823424,1000000.0,,,A3,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1260,,trout,,,STANDARD,22.42327309,22.32741356,0.157638952,100000.0,,,B1,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1261,,trout,,,STANDARD,22.14547539,22.32741356,0.157638952,100000.0,,,B2,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1262,,trout,,,STANDARD,22.4134922,22.32741356,0.157638952,100000.0,,,B3,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1272,,trout,,,STANDARD,25.65646935,25.62398338,0.034967907,10000.0,,,C1,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1273,,trout,,,STANDARD,25.62850189,25.62398338,0.034967907,10000.0,,,C2,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1274,,trout,,,STANDARD,25.58697319,25.62398338,0.034967907,10000.0,,,C3,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1284,,trout,,,STANDARD,29.16978645,29.16651917,0.046557657,1000.0,,,D1,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1285,,trout,,,STANDARD,29.11841393,29.16651917,0.046557657,1000.0,,,D2,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1286,,trout,,,STANDARD,29.21135712,29.16651917,0.046557657,1000.0,,,D3,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1296,,trout,,,STANDARD,33.1790657,33.15781021,0.218395814,100.0,,,E1,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1297,,trout,,,STANDARD,33.36480713,33.15781021,0.218395814,100.0,,,E2,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1298,,trout,,,STANDARD,32.92956924,33.15781021,0.218395814,100.0,,,E3,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1308,,trout,,,STANDARD,36.89273071,36.31860733,0.501185954,10.0,,,F1,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
1309,,trout,,,STANDARD,36.09459686,36.31860733,0.501185954,10.0,,,F2,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
1310,,trout,,,STANDARD,35.96849823,36.31860733,0.501185954,10.0,,,F3,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
1320,,trout,,,STANDARD,37.8690567,37.42276001,0.6311615110000001,5.0,,,G1,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,1
1321,,trout,,,STANDARD,Undetermined,37.42276001,0.6311615110000001,5.0,,,G2,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,0
1322,,trout,,,STANDARD,36.9764595,37.42276001,0.6311615110000001,5.0,,,G3,20201007_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,1
1344,,trout,,,STANDARD,19.194923400878906,19.055177688598636,0.14091284573078156,1000000.0,,,A1,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,6.0,1
1345,,trout,,,STANDARD,19.05748176574707,19.055177688598636,0.14091284573078156,1000000.0,,,A2,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,6.0,1
1346,,trout,,,STANDARD,18.91312599182129,19.055177688598636,0.14091284573078156,1000000.0,,,A3,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,6.0,1
1356,,trout,,,STANDARD,21.670915603637695,22.010480880737305,0.2941988408565521,100000.0,,,B1,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,5.0,1
1357,,trout,,,STANDARD,22.171630859375,22.010480880737305,0.2941988408565521,100000.0,,,B2,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,5.0,1
1358,,trout,,,STANDARD,22.18889617919922,22.010480880737305,0.2941988408565521,100000.0,,,B3,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,5.0,1
1368,,trout,,,STANDARD,25.717700958251953,25.755800247192386,0.08352955430746077,10000.0,,,C1,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,4.0,1
1369,,trout,,,STANDARD,25.851587295532227,25.755800247192386,0.08352955430746077,10000.0,,,C2,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,4.0,1
1370,,trout,,,STANDARD,25.6981143951416,25.755800247192386,0.08352955430746077,10000.0,,,C3,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,4.0,1
1380,,trout,,,STANDARD,29.247323989868164,29.17184257507324,0.06548197567462921,1000.0,,,D1,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,3.0,1
1381,,trout,,,STANDARD,29.13026237487793,29.17184257507324,0.06548197567462921,1000.0,,,D2,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,3.0,1
1382,,trout,,,STANDARD,29.137939453125,29.17184257507324,0.06548197567462921,1000.0,,,D3,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,3.0,1
1392,,trout,,,STANDARD,33.10472869873047,32.849910736083984,0.2480674535036087,100.0,,,E1,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,2.0,1
1393,,trout,,,STANDARD,32.609195709228516,32.849910736083984,0.2480674535036087,100.0,,,E2,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,2.0,1
1394,,trout,,,STANDARD,32.8358039855957,32.849910736083984,0.2480674535036087,100.0,,,E3,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,2.0,1
1404,,trout,,,STANDARD,35.819000244140625,36.081390380859375,0.2290328145027161,10.0,,,F1,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,1.0,1
1405,,trout,,,STANDARD,36.18396759033203,36.081390380859375,0.2290328145027161,10.0,,,F2,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,1.0,1
1406,,trout,,,STANDARD,36.241207122802734,36.081390380859375,0.2290328145027161,10.0,,,F3,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,1.0,1
1416,,trout,,,STANDARD,37.594425201416016,37.594425201416016,,5.0,,,G1,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,0.6989700043360189,1
1417,,trout,,,STANDARD,Undetermined,37.594425201416016,,5.0,,,G2,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,0.6989700043360189,0
1418,,trout,,,STANDARD,Undetermined,37.594425201416016,,5.0,,,G3,20201007_Scott_Creek_Omykiss_Kevan_P1.xls,0.6989700043360189,0
1440,,trout,,,STANDARD,19.5056057,19.23973656,0.260879129,1000000.0,,,A1,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1441,,trout,,,STANDARD,19.22944641,19.23973656,0.260879129,1000000.0,,,A2,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1442,,trout,,,STANDARD,18.98415184,19.23973656,0.260879129,1000000.0,,,A3,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,6.0,1
1452,,trout,,,STANDARD,22.85630417,22.64551353,0.184730023,100000.0,,,B1,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1453,,trout,,,STANDARD,22.51182747,22.64551353,0.184730023,100000.0,,,B2,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1454,,trout,,,STANDARD,22.56840515,22.64551353,0.184730023,100000.0,,,B3,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,5.0,1
1464,,trout,,,STANDARD,26.36823463,26.25170135,0.101908267,10000.0,,,C1,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1465,,trout,,,STANDARD,26.17927933,26.25170135,0.101908267,10000.0,,,C2,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1466,,trout,,,STANDARD,26.20759201,26.25170135,0.101908267,10000.0,,,C3,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,4.0,1
1476,,trout,,,STANDARD,30.12753677,30.05858421,0.14924334,1000.0,,,D1,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1477,,trout,,,STANDARD,29.88733101,30.05858421,0.14924334,1000.0,,,D2,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1478,,trout,,,STANDARD,30.16088295,30.05858421,0.14924334,1000.0,,,D3,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,3.0,1
1488,,trout,,,STANDARD,33.89624786,33.84168243,0.049002197,100.0,,,E1,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1489,,trout,,,STANDARD,33.80143356,33.84168243,0.049002197,100.0,,,E2,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1490,,trout,,,STANDARD,33.82736206,33.84168243,0.049002197,100.0,,,E3,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,2.0,1
1500,,trout,,,STANDARD,Undetermined,37.78881073,1.309481621,10.0,,,F1,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,0
1501,,trout,,,STANDARD,38.7147522,37.78881073,1.309481621,10.0,,,F2,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
1502,,trout,,,STANDARD,36.86286545,37.78881073,1.309481621,10.0,,,F3,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,1.0,1
1512,,trout,,,STANDARD,38.86086655,38.75076294,0.15571001199999998,5.0,,,G1,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,1
1513,,trout,,,STANDARD,38.64065933,38.75076294,0.15571001199999998,5.0,,,G2,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,1
1514,,trout,,,STANDARD,Undetermined,38.75076294,0.15571001199999998,5.0,,,G3,20201008_Scott_Creek_Omykiss_Chloe_P1_results.csv,0.6989700043360189,0
1536,,coho,,,STANDARD,20.2938633,20.11864471,0.170200497,1000000.0,,,A1,20201012_Scott_Creek_Okisutch_Chloe_P1_results.csv,6.0,1
1537,,coho,,,STANDARD,20.10811806,20.11864471,0.170200497,1000000.0,,,A2,20201012_Scott_Creek_Okisutch_Chloe_P1_results.csv,6.0,1
1538,,coho,,,STANDARD,19.95395088,20.11864471,0.170200497,1000000.0,,,A3,20201012_Scott_Creek_Okisutch_Chloe_P1_results.csv,6.0,1
1548,,coho,,,STANDARD,23.63300514,23.62132454,0.052233398,100000.0,,,B1,20201012_Scott_Creek_Okisutch_Chloe_P1_results.csv,5.0,1
1549,,coho,,,STANDARD,23.56424141,23.62132454,0.052233398,100000.0,,,B2,20201012_Scott_Creek_Okisutch_Chloe_P1_results.csv,5.0,1
1550,,coho,,,STANDARD,23.66673088,23.62132454,0.052233398,100000.0,,,B3,20201012_Scott_Creek_Okisutch_Chloe_P1_results.csv,5.0,1
1560,,coho,,,STANDARD,27.13611221,27.03414345,0.08848246900000001,10000.0,,,C1,20201012_Scott_Creek_Okisutch_Chloe_P1_results.csv,4.0,1
1561,,coho,,,STANDARD,26.9887104,27.03414345,0.08848246900000001,10000.0,,,C2,20201012_Scott_Creek_Okisutch_Chloe_P1_results.csv,4.0,1
