id,target,dilution,conc,conc_sd,detected,BLOD,BLOQ,n_replicates,n_amplified,n_BLOD,n_BLOQ,Ct_Mean,Ct_sd,delta_Ct,inhibition,source_file
SCr-782,trout,1:5,1105.955437725409,79.98605003744889,1,0,0,3,3,0,0,31.623571395874023,0.10799617320299147,-1.535678863525387,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-783,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-783,coho,1:5,72.03531732184621,6.362386449461503,1,0,0,3,3,0,0,36.66961669921875,0.12984099984169006,,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-783,trout,1:1,313.3834571500258,33.911798778376074,1,0,0,3,3,0,0,31.098663330078125,0.16979360580444336,-1.4644775390625,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-783,trout,1:5,604.9153806301027,144.34177637704968,1,0,0,3,3,0,0,32.563140869140625,0.34300750494003296,-1.4644775390625,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-784,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-784,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.91473388671875,0.5034198760986328,,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-784,trout,1:1,190.17897821536204,77.14951095341927,1,0,0,3,3,0,0,31.95656776428223,0.7363688945770264,-0.18657112121582387,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-784,trout,1:5,788.2807037251038,99.81208138979231,1,0,0,3,3,0,0,32.143138885498054,0.19878654181957245,-0.18657112121582387,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-785,coho,1:1,0.0,0.0,1,1,1,3,2,3,3,38.576847076416016,0.8064951300621033,2.6481285095214844,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-785,coho,1:5,129.87898773581122,64.49191157546208,1,0,0,3,3,0,0,35.92871856689453,0.8566147685050964,2.6481285095214844,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-785,trout,1:1,904.0692549311939,203.221562375821,1,0,0,3,3,0,0,29.509431838989254,0.32675015926361084,-1.7904891967773473,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-785,trout,1:5,1379.6859720635723,235.03281862336976,1,0,0,3,3,0,0,31.2999210357666,0.2549196481704712,-1.7904891967773473,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-786,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-786,coho,1:5,26.98539462712024,46.74007455646845,1,0,0,3,3,2,2,37.14453506469727,0.6339699625968933,,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-786,trout,1:1,574.1233397354506,97.14449235552148,1,0,0,3,3,0,0,30.18898582458496,0.26253798604011536,-1.7761859893798828,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-786,trout,1:5,890.4161159910464,159.43253313357008,1,0,0,3,3,0,0,31.965171813964844,0.2604528367519379,-1.7761859893798828,1.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-787,coho,1:1,23.778818333352522,6.874818952848835,1,0,0,3,3,0,0,35.95258331298828,0.4170987010002136,-0.15485763549804688,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-787,coho,1:5,70.93528243356066,64.6899643712032,1,0,0,3,2,1,1,36.10744094848633,0.4098750650882721,-0.15485763549804688,1.0,20201117_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-787,trout,1:1,362.11324673245616,64.63675013090817,1,0,0,3,3,0,0,30.8898983001709,0.277888685464859,-2.245302200317383,0.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-787,trout,1:5,409.9773012282467,55.06041816064462,1,0,0,3,3,0,0,33.13520050048828,0.1987365335226059,-2.245302200317383,0.0,20201117_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-788,coho,1:1,21.72749217112093,1.4294747301298214,1,0,0,3,3,0,0,36.05060958862305,0.0990460142493248,-1.7159576416015625,1.0,20201118_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-788,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,37.76656723022461,0.6528854966163635,-1.7159576416015625,1.0,20201118_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-788,trout,1:1,1876.307780903874,276.965052189041,1,0,0,3,3,0,0,28.38859558105469,0.2230958193540573,-1.8747615814208949,0.0,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls
SCr-788,trout,1:5,2709.8010374308674,165.0072140212115,1,0,0,3,3,0,0,30.263357162475586,0.0910370722413063,-1.8747615814208949,0.0,20201118_Scott_Creek_Omykiss_Kevan_P1_results.xls
SCr-789,coho,1:1,22.772696627431483,7.05729684202452,1,0,0,3,3,0,0,36.02216720581055,0.4369369745254517,-2.5009880065917898,0.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-789,coho,1:5,0.0,0.0,1,1,1,3,2,3,3,38.52315521240234,0.7989181280136108,-2.5009880065917898,0.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-789,trout,1:1,172.14987185406372,27.63691621621966,1,0,0,3,3,0,0,32.015193939208984,0.2563193440437317,-2.1252822875976562,0.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-789,trout,1:5,217.06751421943537,70.86325667578502,1,0,0,3,3,0,0,34.14047622680664,0.4631379246711731,-2.1252822875976562,0.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-79,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-79,coho,1:5,29.375947219154558,50.88063310403737,1,0,0,3,3,2,2,37.35768127,1.104544997,,1.0,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-79,trout,1:1,0.0,0.0,1,1,1,3,3,3,3,36.24537277,0.199987859,2.5166549700000047,1.0,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-79,trout,1:5,277.04203075755044,34.902840958808234,1,0,0,3,3,0,0,33.7287178,0.186872944,2.5166549700000047,1.0,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-790,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-790,coho,1:5,0.0,0.0,1,1,1,3,2,3,3,38.0783805847168,1.326127290725708,,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-790,trout,1:1,197.3938114679094,83.41932581096391,1,0,0,3,3,0,0,31.91065216064453,0.7743159532546997,-0.33390426635741477,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-790,trout,1:5,733.4811522581725,25.57316420363611,1,0,0,3,3,0,0,32.244556427001946,0.052647434175014496,-0.33390426635741477,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-791,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-791,coho,1:5,0.0,0.0,1,1,1,3,2,3,3,38.42399597167969,0.3123128712177277,,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-791,trout,1:1,51.59210294754391,22.810340470002963,1,0,0,3,3,0,0,33.925857543945305,0.6587933301925659,0.02956008911132102,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-791,trout,1:5,247.2572998807294,18.526975374994677,1,0,0,3,3,0,0,33.896297454833984,0.11345405876636505,0.02956008911132102,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-792,coho,1:1,0.0,8.497041983330712,1,1,1,3,3,1,1,37.04020690917969,0.6480434536933899,-0.8055229187011719,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-792,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,37.84572982788086,0.748321533203125,-0.8055229187011719,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-792,trout,1:1,215.52546082617934,18.320462658933632,1,0,0,3,3,0,0,31.66395378112793,0.12775661051273346,-1.7885799407958984,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-792,trout,1:5,341.314578760138,104.78479421586307,1,0,0,3,3,0,0,33.45253372192383,0.468961775302887,-1.7885799407958984,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-793,coho,1:1,0.0,0.0,1,1,1,3,3,3,3,38.16765975952149,0.08484574407339096,1.9903793334961009,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-793,coho,1:5,100.5620842920131,16.471857750105308,1,0,0,3,3,0,0,36.17728042602539,0.2369178533554077,1.9903793334961009,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-793,trout,1:1,1033.2044786085369,157.5315755295222,1,0,0,3,3,0,0,29.294044494628906,0.22475731372833246,-1.1755733489990234,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-793,trout,1:5,2364.8649524387997,130.6837876937231,1,0,0,3,3,0,0,30.46961784362793,0.08426753431558609,-1.1755733489990234,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-794,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-794,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.8292350769043,1.2269798517227173,,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-794,trout,1:1,124.4423596967215,3.9352006190866544,1,0,0,3,3,0,0,32.494033813476555,0.04841750115156174,-1.0407676696777486,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-794,trout,1:5,315.38430258806085,44.06912226296422,1,0,0,3,3,0,0,33.534801483154304,0.2220403105020523,-1.0407676696777486,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-795,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-795,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,37.9971809387207,1.134945511817932,,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-795,trout,1:1,177.65507122326395,25.244039245212598,1,0,0,3,3,0,0,31.963605880737305,0.21424593031406405,-0.6442317962646413,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-795,trout,1:5,581.5054083051294,88.58724670853134,1,0,0,3,3,0,0,32.607837677001946,0.2302650660276413,-0.6442317962646413,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-796,coho,1:1,97.44095669488195,8.813802424095881,1,0,0,3,3,0,0,33.79742431640625,0.13386766612529755,-1.8773384094238281,0.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-796,coho,1:5,153.1697126934703,71.96913628619531,1,0,0,3,3,0,0,35.67476272583008,0.8507303595542908,-1.8773384094238281,0.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-796,trout,1:1,565.1644570574211,119.07425628939528,1,0,0,3,3,0,0,30.22175025939941,0.3341710269451141,-2.1990146636962855,0.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-796,trout,1:5,658.3600789698172,101.66505879218589,1,0,0,3,3,0,0,32.420764923095696,0.2464073151350021,-2.1990146636962855,0.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-797,coho,1:1,24.882498880071278,3.0633020370226136,1,0,0,3,3,0,0,35.852012634277344,0.1800115555524826,-0.09345245361328125,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-797,coho,1:5,117.06158674659918,15.831501964405993,1,0,0,3,3,0,0,35.945465087890625,0.20488451421260834,-0.09345245361328125,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-797,trout,1:1,741.2233698118463,72.20182883322408,1,0,0,3,3,0,0,29.791540145874023,0.1523824781179428,-1.7320652008056676,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-797,trout,1:5,1186.530615506791,163.35210536919917,1,0,0,3,3,0,0,31.52360534667969,0.20419147610664368,-1.7320652008056676,1.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-798,coho,1:1,52.26641114474722,2.1915361695017523,1,0,0,3,3,0,0,34.73028564453125,0.06236163154244422,-0.7519836425781179,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-798,coho,1:5,171.05367775912794,86.6689507211477,1,0,0,3,3,0,0,35.48226928710937,0.7000551819801331,-0.7519836425781179,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-798,trout,1:1,607.7570570266025,115.02339653979267,1,0,0,3,3,0,0,30.10751342773437,0.30679017305374146,-2.062759399414073,0.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-798,trout,1:5,770.1463947820652,19.38535069617329,1,0,0,3,3,0,0,32.170272827148445,0.038463395088911057,-2.062759399414073,0.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-799,coho,1:1,54.73224006321342,9.171848366000644,1,0,0,3,3,0,0,34.673866271972656,0.2471533566713333,-0.2760658264160156,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-799,coho,1:5,228.51151826418217,44.451056819572315,1,0,0,3,3,0,0,34.94993209838867,0.29107779264450073,-0.2760658264160156,1.0,20201111_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-799,trout,1:1,918.5564414508355,141.63068774259082,1,0,0,3,3,0,0,29.47404479980469,0.2463999539613724,-1.9110317230224574,0.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-799,trout,1:5,1296.5394834037263,134.7635212612096,1,0,0,3,3,0,0,31.38507652282715,0.15360285341739655,-1.9110317230224574,0.0,20201111_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-8,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-8,coho,1:5,0.0,0.0,0,1,1,3,0,3,3,,,,,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-8,trout,1:1,0.0,0.0,1,1,1,3,2,3,3,37.6962204,1.055699706,,,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-8,trout,1:5,0.0,0.0,0,1,1,3,0,3,3,,,,,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-80,coho,1:1,0.0,7.008259737273127,1,1,1,3,1,2,2,36.92326736,,-0.7328643800000023,1.0,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-80,coho,1:5,0.0,0.0,1,1,1,3,2,3,3,37.65613174,0.420486629,-0.7328643800000023,1.0,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-80,trout,1:1,0.0,12.784203355418555,1,1,1,3,3,2,2,35.2842865,0.163706586,1.5231704700000037,1.0,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-80,trout,1:5,273.7541067572786,56.91164581591931,1,0,0,3,3,0,0,33.76111603,0.317795992,1.5231704700000037,1.0,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-800,coho,1:1,17.381816890378783,0.768027919079127,1,0,0,3,3,0,0,36.38474655151367,0.06664612889289856,-0.055198669433600855,1.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-800,coho,1:5,71.29083545197297,61.898907036731764,1,0,0,3,3,1,1,36.43994522094727,0.6378584504127502,-0.055198669433600855,1.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-800,trout,1:1,522.926248706092,67.50442330537426,1,0,0,3,3,0,0,30.324676513671875,0.20432651042938232,-1.9797248840332031,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-800,trout,1:5,809.9954888459197,432.0562338917151,1,0,0,3,3,0,0,32.30440139770508,1.0684220790863037,-1.9797248840332031,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-801,coho,1:1,79.52532385570616,23.229922486296612,1,0,0,3,3,0,0,34.140270233154304,0.4296009540557861,-1.9671783447265554,0.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-801,coho,1:5,127.85565034511421,104.02657441949322,1,0,0,3,3,0,0,36.10744857788086,1.125263214111328,-1.9671783447265554,0.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-801,trout,1:1,675.6684430259216,62.09497243555226,1,0,0,3,3,0,0,29.93144226074219,0.1432802677154541,-2.2101440429687536,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-801,trout,1:5,794.2969595003864,152.50433121543904,1,0,0,3,3,0,0,32.141586303710945,0.2892807126045227,-2.2101440429687536,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-802,coho,1:1,77.24434376494496,14.065714736348994,1,0,0,3,3,0,0,34.158946990966804,0.2723246514797211,-1.8418197631835866,0.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-802,coho,1:5,113.21787141170687,18.48687231780533,1,0,0,3,3,0,0,36.00076675415039,0.2593546807765961,-1.8418197631835866,0.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-802,trout,1:1,1187.2177297758833,53.61099496630055,1,0,0,3,3,0,0,29.072982788085934,0.06886623799800873,-2.223068237304691,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-802,trout,1:5,1371.5273488296316,75.04345499585234,1,0,0,3,3,0,0,31.296051025390625,0.0842868834733963,-2.223068237304691,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-803,coho,1:1,92.63754460798093,10.430814838766869,1,0,0,3,3,0,0,33.87604141235352,0.17547528445720673,-2.1606597900390554,0.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-803,coho,1:5,111.29989462165138,23.901764975048703,1,0,0,3,3,0,0,36.03670120239258,0.3386972844600677,-2.1606597900390554,0.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-803,trout,1:1,729.3620666237229,21.56024756097982,1,0,0,3,3,0,0,29.81144905090332,0.04459432139992714,-1.9252052307128906,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-803,trout,1:5,1032.6294916206627,156.6264465803457,1,0,0,3,3,0,0,31.73665428161621,0.2296759784221649,-1.9252052307128906,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-804,coho,1:1,68.50115184471213,5.936619892621268,1,0,0,3,3,0,0,34.326828002929695,0.1333209127187729,-1.9108734130859304,0.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-804,coho,1:5,88.14198397580166,76.4849869224027,1,0,0,3,3,1,1,36.237701416015625,0.8390552997589111,-1.9108734130859304,0.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-804,trout,1:1,478.4918847052598,29.84197123761145,1,0,0,3,3,0,0,30.452402114868164,0.09361815452575684,-1.8625545501708913,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-804,trout,1:5,709.4676460158702,141.79537993343016,1,0,0,3,3,0,0,32.314956665039055,0.30672314763069153,-1.8625545501708913,0.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-805,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-805,coho,1:5,93.7234480973505,6.336627916988894,1,0,0,3,3,0,0,36.27265548706055,0.10273996740579604,,1.0,20201112_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-805,trout,1:1,229.91226137892218,29.82791836464019,1,0,0,3,3,0,0,31.57133483886719,0.20539782941341397,-0.7986984252929723,1.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-805,trout,1:5,677.8290343929265,74.97169244213565,1,0,0,3,3,0,0,32.37003326416016,0.17180240154266355,-0.7986984252929723,1.0,20201112_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-806,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201110_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-806,coho,1:5,68.19460525562714,6.671898765842435,1,0,0,3,3,0,0,36.75304413,0.149135426,,1.0,20201110_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-806,trout,1:1,237.94698479684052,113.75531491817686,1,0,0,3,3,0,0,31.6149044,0.669547141,1.15795898,1.0,20201110_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-806,trout,1:5,2393.538323264871,277.89859371694,1,0,0,3,3,0,0,30.45694542,0.182782918,1.15795898,1.0,20201110_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-807,coho,1:1,47.32690767864532,10.18408367107886,1,0,0,3,3,0,0,34.90397644,0.34564870600000003,-2.9015312200000025,-1.0,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-807,coho,1:5,29.76622520943233,51.55661441227434,1,0,0,3,3,2,2,37.80550766,1.300714135,-2.9015312200000025,-1.0,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-807,trout,1:1,464.55360808209684,213.01657072068937,1,0,0,3,3,0,0,30.59305573,0.650222063,-2.1080436700000043,0.0,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-807,trout,1:5,573.7082248108145,228.01047508594425,1,0,0,3,3,0,0,32.701099400000004,0.628789127,-2.1080436700000043,0.0,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,coho,1:1,50.26286993443421,8.194382714124353,1,0,0,3,3,0,0,34.80249786,0.258894145,-1.2117195199999955,1.0,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-808,coho,1:5,113.59083629050616,29.182265417141885,1,0,0,3,3,0,0,36.01421738,0.383556604,-1.2117195199999955,1.0,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-808,trout,1:1,597.8140259129542,456.95611557992135,1,0,0,3,3,0,0,30.38616943,1.079748511,-2.2719001799999994,0.0,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-808,trout,1:5,568.6067580844118,137.31720726403114,1,0,0,3,3,0,0,32.65806961,0.350866854,-2.2719001799999994,0.0,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-809,coho,1:1,81.28340967134297,8.084641713088574,1,0,0,3,3,0,0,34.07070541,0.147126675,-1.4286041299999965,1.0,20201110_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-809,coho,1:5,156.75995773332795,9.583567084296257,1,0,0,3,3,0,0,35.49930954,0.093231969,-1.4286041299999965,1.0,20201110_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-809,trout,1:1,1585.1156335323794,46.65370475656495,1,0,0,3,3,0,0,28.63391113,0.044881597,-1.967569349999998,0.0,20201110_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-809,trout,1:5,2165.8096709663555,18.17053782200355,1,0,0,3,3,0,0,30.60148048,0.012711341,-1.967569349999998,0.0,20201110_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-81,coho,1:1,0.0,7.307176184048674,1,1,1,3,3,2,2,37.3402214050293,0.427431583404541,-1.0205459594726562,1.0,20210203_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-81,coho,1:5,0.0,0.0,1,1,1,3,2,3,3,38.36076736450195,1.7032936811447144,-1.0205459594726562,1.0,20210203_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-81,trout,1:1,116.69570940528702,39.859458134044765,1,0,0,3,3,0,0,32.658523559570305,0.5724425911903381,-2.2508621215820384,0.0,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-81,trout,1:5,126.71105289225682,7.615856507186157,1,0,0,3,3,0,0,34.909385681152344,0.08976446092128754,-2.2508621215820384,0.0,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-810,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201102_Scott_Creek_Okisutch_Chloe_P1.csv
SCr-810,coho,1:5,0.0,0.0,1,1,1,3,2,3,3,38.17000961,0.49047333,,1.0,20201102_Scott_Creek_Okisutch_Chloe_P1.csv
SCr-810,trout,1:1,486.20185491188175,22.2323298472226,1,0,0,3,3,0,0,30.4272747,0.069394603,-2.2410869600000005,0.0,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
SCr-810,trout,1:5,576.1510056632472,189.09301355797035,1,0,0,3,3,0,0,32.66836166,0.522979736,-2.2410869600000005,0.0,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
SCr-811,coho,1:1,55.15343418433753,34.75047728778199,1,0,0,3,3,0,0,34.89833832,1.123724699,-3.506195069999997,-1.0,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-811,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.40453339,0.930145741,-3.506195069999997,-1.0,20200930_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-811,trout,1:1,403.1186848741016,176.49649255359915,1,0,0,3,3,0,0,30.79917336,0.618641019,-2.56328392,0.0,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-811,trout,1:5,368.5293468514481,142.4942627895824,1,0,0,3,3,0,0,33.36245728,0.579177856,-2.56328392,0.0,20200930_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-812,coho,1:1,0.0,0.0,1,1,1,3,2,3,3,38.49086761,0.8098047970000001,2.220928190000002,1.0,20201110_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-812,coho,1:5,31.24927157968571,54.1253260755338,1,0,0,3,1,2,2,36.26993942,,2.220928190000002,1.0,20201110_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-812,trout,1:1,390.6684363338645,68.3400974130759,1,0,0,3,3,0,0,30.77402687,0.27144894,-1.2567501099999987,1.0,20201110_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-812,trout,1:5,850.7988873737831,126.8604747247262,1,0,0,3,3,0,0,32.03077698,0.236087635,-1.2567501099999987,1.0,20201110_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-813,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201102_Scott_Creek_Okisutch_Chloe_P1.csv
SCr-813,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.36825943,0.90859586,,1.0,20201102_Scott_Creek_Okisutch_Chloe_P1.csv
SCr-813,trout,1:1,296.6039449583781,23.347532023932477,1,0,0,3,3,0,0,31.17917061,0.122075118,-1.583940499999997,1.0,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
SCr-813,trout,1:5,525.0459089632484,82.72239148144554,1,0,0,3,3,0,0,32.76311111,0.231129259,-1.583940499999997,1.0,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
SCr-814,coho,1:1,43.72965462854108,8.66729590590845,1,0,0,3,3,0,0,35.0163269,0.28932160100000004,-0.7951011699999952,1.0,20201110_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-814,coho,1:5,134.32215777947775,53.324270235817124,1,0,0,3,3,0,0,35.81142807,0.6133232120000001,-0.7951011699999952,1.0,20201110_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-814,trout,1:1,1758.6268692449642,185.770866747462,1,0,0,3,3,0,0,28.48149681,0.159426257,-1.846607210000002,0.0,20201110_Scott_Creek_Omykiss_Chloe_P1_data.csv
