id,target,dilution,replicate,conc,amplified,BLOD,BLOQ,Ct,Ct_Mean,Ct_sd,well,source_file
SCr-78,trout,1:1,1.0,373.865830800773,1,0,0,30.824766159057614,31.13620758056641,0.5376356244087219,H4,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-78,trout,1:1,2.0,202.21959418454847,1,0,0,31.75701332092285,31.13620758056641,0.5376356244087219,H5,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-78,trout,1:1,3.0,373.3552085808936,1,0,0,30.826839447021484,31.13620758056641,0.5376356244087219,H6,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-78,trout,1:5,1.0,488.74814856316306,1,0,0,32.859771728515625,32.92233657836914,0.07159365713596344,H7,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-78,trout,1:5,2.0,445.47179179876616,1,0,0,33.000415802001946,32.92233657836914,0.07159365713596344,H8,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-78,trout,1:5,3.0,473.82064277993214,1,0,0,32.90682601928711,32.92233657836914,0.07159365713596344,H9,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-27,trout,1:5,1.0,0.0,0,1,1,,36.039634704589844,1.2517249584197998,H10,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-27,trout,1:5,2.0,107.67630203631312,1,0,0,35.154529571533196,36.039634704589844,1.2517249584197998,H11,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-27,trout,1:5,3.0,0.0,1,1,1,36.92473602294922,36.039634704589844,1.2517249584197998,H12,20210203_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-43,trout,1:1,1.0,0.0,1,1,1,39.36907958984375,38.98814010620117,0.5387297868728638,A4,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-43,trout,1:1,2.0,0.0,1,1,1,38.607200622558594,38.98814010620117,0.5387297868728638,A5,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-43,trout,1:1,3.0,0.0,0,1,1,,38.98814010620117,0.5387297868728638,A6,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-43,trout,1:5,1.0,0.0,1,1,1,36.56275939941406,36.58092880249024,0.38462218642234797,A7,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-43,trout,1:5,2.0,0.0,1,1,1,36.97431182861328,36.58092880249024,0.38462218642234797,A8,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-43,trout,1:5,3.0,0.0,1,1,1,36.205711364746094,36.58092880249024,0.38462218642234797,A9,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-252,trout,1:1,1.0,120.27965084511361,1,0,0,32.545135498046875,32.44356155395508,0.12547563016414642,A10,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-252,trout,1:1,2.0,141.06764441241404,1,0,0,32.303298950195305,32.44356155395508,0.12547563016414642,A11,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-252,trout,1:1,3.0,125.36992582112013,1,0,0,32.48225784301758,32.44356155395508,0.12547563016414642,A12,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-54,trout,1:1,1.0,0.0,1,1,1,38.19699096679688,38.35220336914063,0.1683490425348282,B4,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-54,trout,1:1,2.0,0.0,1,1,1,38.32844924926758,38.35220336914063,0.1683490425348282,B5,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-54,trout,1:1,3.0,0.0,1,1,1,38.531166076660156,38.35220336914063,0.1683490425348282,B6,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-54,trout,1:5,1.0,0.0,1,1,1,35.81496047973633,35.954349517822266,0.1685325801372528,B7,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-54,trout,1:5,2.0,0.0,1,1,1,36.14165115356445,35.954349517822266,0.1685325801372528,B8,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-54,trout,1:5,3.0,0.0,1,1,1,35.90644073486328,35.954349517822266,0.1685325801372528,B9,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-252,trout,1:5,1.0,271.43458049815825,1,0,0,33.75194549560547,33.823673248291016,0.5564222931861877,B10,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-252,trout,1:5,2.0,364.0537137773746,1,0,0,33.306591033935554,33.823673248291016,0.5564222931861877,B11,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-252,trout,1:5,3.0,175.6148664693063,1,0,0,34.41247940063477,33.823673248291016,0.5564222931861877,B12,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-241,trout,1:1,1.0,0.0,1,1,1,36.0385627746582,35.82254409790039,0.18868626654148105,C4,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-241,trout,1:1,2.0,0.0,1,1,1,35.68994903564453,35.82254409790039,0.18868626654148105,C5,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-241,trout,1:1,3.0,0.0,1,1,1,35.73912048339844,35.82254409790039,0.18868626654148105,C6,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-241,trout,1:5,1.0,235.0206233495731,1,0,0,33.970462799072266,34.115177154541016,0.12808310985565186,C7,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-241,trout,1:5,2.0,200.16846155274567,1,0,0,34.21395874023437,34.115177154541016,0.12808310985565186,C8,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-241,trout,1:5,3.0,207.26383339608392,1,0,0,34.161117553710945,34.115177154541016,0.12808310985565186,C9,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-253,trout,1:1,1.0,340.09232436120465,1,0,0,30.968393325805664,31.04195976257324,0.19923992455005649,C10,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-253,trout,1:1,2.0,358.137681096364,1,0,0,30.88996505737305,31.04195976257324,0.19923992455005649,C11,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-253,trout,1:1,3.0,279.228157130806,1,0,0,31.26752281188965,31.04195976257324,0.19923992455005649,C12,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-245,trout,1:1,1.0,0.0,0,1,1,,,,D4,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-245,trout,1:1,2.0,0.0,0,1,1,,,,D5,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-245,trout,1:1,3.0,0.0,0,1,1,,,,D6,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-245,trout,1:5,1.0,152.87941612761801,1,0,0,34.62279891967773,34.417423248291016,0.1850719004869461,D7,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-245,trout,1:5,2.0,193.72720257051807,1,0,0,34.26357650756836,34.417423248291016,0.1850719004869461,D8,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-245,trout,1:5,3.0,181.09151259786498,1,0,0,34.365894317626946,34.417423248291016,0.1850719004869461,D9,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-253,trout,1:5,1.0,541.9970960773542,1,0,0,32.702896118164055,33.172679901123054,0.42155179381370544,D10,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-253,trout,1:5,2.0,316.70510067674286,1,0,0,33.51795196533203,33.172679901123054,0.42155179381370544,D11,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-253,trout,1:5,3.0,366.3173687892651,1,0,0,33.29718780517578,33.172679901123054,0.42155179381370544,D12,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-247,trout,1:1,1.0,176.8251367482064,1,0,0,31.960580825805664,31.75480842590332,0.21938014030456546,E4,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-247,trout,1:1,2.0,199.19515893371434,1,0,0,31.77987289428711,31.75480842590332,0.21938014030456546,E5,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-247,trout,1:1,3.0,235.79798525175775,1,0,0,31.52397346496582,31.75480842590332,0.21938014030456546,E6,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-247,trout,1:5,1.0,327.9849529322371,1,0,0,33.46486282348633,33.532852172851555,0.28484058380126953,E7,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-247,trout,1:5,2.0,368.5042744658986,1,0,0,33.288158416748054,33.532852172851555,0.28484058380126953,E8,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-247,trout,1:5,3.0,255.1945567867989,1,0,0,33.845535278320305,33.532852172851555,0.28484058380126953,E9,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-254,trout,1:1,1.0,123.21615579748445,1,0,0,32.508544921875,32.47166061401367,0.056386776268482215,E10,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-254,trout,1:1,2.0,131.76818000126576,1,0,0,32.406749725341804,32.47166061401367,0.056386776268482215,E11,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-254,trout,1:1,3.0,123.93835093232808,1,0,0,32.499679565429695,32.47166061401367,0.056386776268482215,E12,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-248,trout,1:1,1.0,0.0,0,1,1,,,,F4,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-248,trout,1:1,2.0,0.0,0,1,1,,,,F5,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-248,trout,1:1,3.0,0.0,0,1,1,,,,F6,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-248,trout,1:5,1.0,293.678511919705,1,0,0,33.632461547851555,33.80276870727539,0.1687389612197876,F7,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-248,trout,1:5,2.0,261.9407795270167,1,0,0,33.805953979492195,33.80276870727539,0.1687389612197876,F8,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-248,trout,1:5,3.0,235.1086987728907,1,0,0,33.969894409179695,33.80276870727539,0.1687389612197876,F9,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-254,trout,1:5,1.0,0.0,1,1,1,36.12432098388672,34.93691635131836,1.0899909734725952,F10,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-254,trout,1:5,2.0,233.27365306347306,1,0,0,33.98178100585937,34.93691635131836,1.0899909734725952,F11,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-254,trout,1:5,3.0,144.8490535528826,1,0,0,34.70465087890625,34.93691635131836,1.0899909734725952,F12,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-250,trout,1:1,1.0,105.2814733776562,1,0,0,32.747169494628906,32.529613494873054,0.1923598349094391,G4,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-250,trout,1:1,2.0,133.9312568473693,1,0,0,32.382049560546875,32.529613494873054,0.1923598349094391,G5,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-250,trout,1:1,3.0,127.25473052062081,1,0,0,32.45962142944336,32.529613494873054,0.1923598349094391,G6,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-250,trout,1:5,1.0,211.07453738663014,1,0,0,34.133480072021484,34.01098251342773,0.3362594246864319,G7,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-250,trout,1:5,2.0,294.0302506597699,1,0,0,33.630645751953125,34.01098251342773,0.3362594246864319,G8,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-250,trout,1:5,3.0,193.0589995868719,1,0,0,34.26881790161133,34.01098251342773,0.3362594246864319,G9,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-256,trout,1:1,1.0,228.02032395226254,1,0,0,31.57485389709473,31.40778541564941,0.25145241618156433,G10,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-256,trout,1:1,2.0,308.03185995601035,1,0,0,31.118595123291016,31.40778541564941,0.25145241618156433,G11,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-256,trout,1:1,3.0,234.87744638897775,1,0,0,31.5299072265625,31.40778541564941,0.25145241618156433,G12,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-251,trout,1:1,1.0,200.06009972609453,1,0,0,31.77330017089844,31.85589027404785,0.22408947348594666,H4,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-251,trout,1:1,2.0,160.28558594255213,1,0,0,32.109554290771484,31.85589027404785,0.22408947348594666,H5,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-251,trout,1:1,3.0,212.07619243458265,1,0,0,31.684818267822266,31.85589027404785,0.22408947348594666,H6,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-251,trout,1:5,1.0,328.5652819806303,1,0,0,33.462181091308594,33.37914276123047,0.0734107494354248,H7,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-251,trout,1:5,2.0,353.22855578716076,1,0,0,33.35238265991211,33.37914276123047,0.0734107494354248,H8,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-251,trout,1:5,3.0,360.1682638829377,1,0,0,33.32286834716797,33.37914276123047,0.0734107494354248,H9,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-256,trout,1:5,1.0,418.8769918284728,1,0,0,33.093795776367195,33.375499725341804,0.5286055207252502,H10,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-256,trout,1:5,2.0,232.73401368355388,1,0,0,33.985294342041016,33.375499725341804,0.5286055207252502,H11,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-256,trout,1:5,3.0,431.88233697706255,1,0,0,33.047412872314446,33.375499725341804,0.5286055207252502,H12,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-263,coho,1:1,1.0,0.0,0,1,1,,,,A4,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-263,coho,1:1,2.0,0.0,0,1,1,,,,A5,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-263,coho,1:1,3.0,0.0,0,1,1,,,,A6,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-263,coho,1:5,1.0,0.0,0,1,1,,,,A7,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-263,coho,1:5,2.0,0.0,0,1,1,,,,A8,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-263,coho,1:5,3.0,0.0,0,1,1,,,,A9,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-478,coho,1:1,1.0,43.56881645178586,1,0,0,35.00292205810547,26.029653549194336,15.405403137207033,A10,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-478,coho,1:1,2.0,48.403960501138194,1,0,0,34.84477996826172,26.029653549194336,15.405403137207033,A11,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-478,coho,1:1,3.0,0.0,1,1,1,8.24126148223877,26.029653549194336,15.405403137207033,A12,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-260,coho,1:1,1.0,22.037026045481294,1,0,0,36.02717590332031,35.9680061340332,0.6780198216438293,B4,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-260,coho,1:1,2.0,14.907611401861468,1,0,0,36.614501953125,35.9680061340332,0.6780198216438293,B5,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-260,coho,1:1,3.0,36.66067201084132,1,0,0,35.2623405456543,35.9680061340332,0.6780198216438293,B6,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-260,coho,1:5,1.0,0.0,1,1,1,38.53828430175781,38.61917114257813,0.10456167906522752,B7,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-260,coho,1:5,2.0,0.0,1,1,1,38.73724365234375,38.61917114257813,0.10456167906522752,B8,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-260,coho,1:5,3.0,0.0,1,1,1,38.58198928833008,38.61917114257813,0.10456167906522752,B9,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-478,coho,1:5,1.0,0.0,1,1,1,37.488548278808594,37.38162612915039,1.0739893913269043,B10,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-478,coho,1:5,2.0,0.0,1,1,1,38.39815521240234,37.38162612915039,1.0739893913269043,B11,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-478,coho,1:5,3.0,94.48464911497352,1,0,0,36.25817489624024,37.38162612915039,1.0739893913269043,B12,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-259,coho,1:1,1.0,0.0,1,1,1,37.77886962890625,37.45002365112305,0.3371832370758057,C4,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-259,coho,1:1,2.0,0.0,1,1,1,37.46611785888672,37.45002365112305,0.3371832370758057,C5,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-259,coho,1:1,3.0,0.0,1,1,1,37.105079650878906,37.45002365112305,0.3371832370758057,C6,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-259,coho,1:5,1.0,0.0,1,1,1,37.8389778137207,38.05091857910156,0.7541226744651794,C7,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-259,coho,1:5,2.0,0.0,1,1,1,37.42544174194336,38.05091857910156,0.7541226744651794,C8,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-259,coho,1:5,3.0,0.0,1,1,1,38.88833236694336,38.05091857910156,0.7541226744651794,C9,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-532,coho,1:1,1.0,0.0,0,1,1,,,,C10,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-532,coho,1:1,2.0,0.0,0,1,1,,,,C11,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-532,coho,1:1,3.0,0.0,0,1,1,,,,C12,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-257,coho,1:1,1.0,21.276379464583,1,0,0,36.07995986938477,36.08879470825195,0.40650704503059387,D4,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-257,coho,1:1,2.0,16.09170482084327,1,0,0,36.49964904785156,36.08879470825195,0.40650704503059387,D5,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-257,coho,1:1,3.0,27.639624735301282,1,0,0,35.6867790222168,36.08879470825195,0.40650704503059387,D6,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-257,coho,1:5,1.0,0.0,1,1,1,38.630558013916016,38.10282897949219,0.7463188767433167,D7,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-257,coho,1:5,2.0,0.0,0,1,1,,38.10282897949219,0.7463188767433167,D8,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-257,coho,1:5,3.0,0.0,1,1,1,37.575103759765625,38.10282897949219,0.7463188767433167,D9,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-532,coho,1:5,1.0,0.0,1,1,1,37.28261184692383,36.51159286499024,0.9163582921028136,D10,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-532,coho,1:5,2.0,156.64517134307005,1,0,0,35.49850082397461,36.51159286499024,0.9163582921028136,D11,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-532,coho,1:5,3.0,67.94505543629569,1,0,0,36.753665924072266,36.51159286499024,0.9163582921028136,D12,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-536,coho,1:1,1.0,0.0,0,1,1,,,,E10,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-536,coho,1:1,2.0,0.0,0,1,1,,,,E11,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-536,coho,1:1,3.0,0.0,0,1,1,,,,E12,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-467,coho,1:1,1.0,31.96383961424186,1,0,0,35.46835708618164,35.67698669433594,0.7847355604171753,F4,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-467,coho,1:1,2.0,15.613806662761927,1,0,0,36.54495239257813,35.67698669433594,0.7847355604171753,F5,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-467,coho,1:1,3.0,43.14397168064226,1,0,0,35.01764678955078,35.67698669433594,0.7847355604171753,F6,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-467,coho,1:5,1.0,0.0,1,1,1,37.265907287597656,37.565696716308594,0.7445152997970581,F7,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-467,coho,1:5,2.0,0.0,1,1,1,38.41337203979492,37.565696716308594,0.7445152997970581,F8,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-467,coho,1:5,3.0,0.0,1,1,1,37.0178108215332,37.565696716308594,0.7445152997970581,F9,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-536,coho,1:5,1.0,123.54517262220178,1,0,0,35.855201721191406,36.07926940917969,0.2779746949672699,F10,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-536,coho,1:5,2.0,112.77476835288377,1,0,0,35.99226760864258,36.07926940917969,0.2779746949672699,F11,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-536,coho,1:5,3.0,86.52948660978142,1,0,0,36.39033889770508,36.07926940917969,0.2779746949672699,F12,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-469,coho,1:1,1.0,52.2746316666764,1,0,0,34.72917938232422,34.690486907958984,0.07864464819431305,G4,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-469,coho,1:1,2.0,51.82038020661759,1,0,0,34.742294311523445,34.690486907958984,0.07864464819431305,G5,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-469,coho,1:1,3.0,56.967486549236035,1,0,0,34.59999465942383,34.690486907958984,0.07864464819431305,G6,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-469,coho,1:5,1.0,67.13953424532447,1,0,0,36.77158737182617,37.28387451171875,0.7526229619979858,G7,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-469,coho,1:5,2.0,0.0,1,1,1,38.14797592163086,37.28387451171875,0.7526229619979858,G8,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-469,coho,1:5,3.0,60.339202081029335,1,0,0,36.93206024169922,37.28387451171875,0.7526229619979858,G9,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-540,coho,1:1,1.0,147.21956317736476,1,0,0,33.173282623291016,33.507827758789055,0.28974345326423645,G10,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-540,coho,1:1,2.0,105.64775786841398,1,0,0,33.67189407348633,33.507827758789055,0.28974345326423645,G11,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-540,coho,1:1,3.0,105.19761259070542,1,0,0,33.67831039428711,33.507827758789055,0.28974345326423645,G12,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-473,coho,1:1,1.0,18.526619408588303,1,0,0,36.28791427612305,36.13195419311523,0.14680999517440796,H4,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-473,coho,1:1,2.0,20.8343027495747,1,0,0,36.11151123046875,36.13195419311523,0.14680999517440796,H5,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-473,coho,1:1,3.0,22.492457555877717,1,0,0,35.996437072753906,36.13195419311523,0.14680999517440796,H6,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-473,coho,1:5,1.0,0.0,1,1,1,38.650638580322266,37.48093795776367,1.3201868534088137,H7,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-473,coho,1:5,2.0,0.0,1,1,1,37.74269485473633,37.48093795776367,1.3201868534088137,H8,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-473,coho,1:5,3.0,108.56171277137997,1,0,0,36.04948043823242,37.48093795776367,1.3201868534088137,H9,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-540,coho,1:5,1.0,100.22870426341625,1,0,0,36.16949081420898,36.80831527709961,0.8739653825759888,H10,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-540,coho,1:5,2.0,0.0,1,1,1,37.80429458618164,36.80831527709961,0.8739653825759888,H11,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-540,coho,1:5,3.0,83.0971075758241,1,0,0,36.4511604309082,36.80831527709961,0.8739653825759888,H12,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-541,coho,1:1,1.0,81.09073325791242,1,0,0,34.06941604614258,34.154983520507805,0.26516371965408325,A4,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-541,coho,1:1,2.0,88.19792779158101,1,0,0,33.94316864013672,34.154983520507805,0.26516371965408325,A5,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-541,coho,1:1,3.0,62.84832546640611,1,0,0,34.45236587524414,34.154983520507805,0.26516371965408325,A6,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-541,coho,1:5,1.0,199.2419818682436,1,0,0,35.13705062866211,35.29947280883789,0.35699769854545593,A7,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-541,coho,1:5,2.0,136.18721106990984,1,0,0,35.70880508422852,35.29947280883789,0.35699769854545593,A8,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-541,coho,1:5,3.0,210.76416009149108,1,0,0,35.05257034301758,35.29947280883789,0.35699769854545593,A9,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-491,coho,1:1,1.0,0.0,0,1,1,,,,A10,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-491,coho,1:1,2.0,0.0,0,1,1,,,,A11,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-491,coho,1:1,3.0,0.0,0,1,1,,,,A12,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-505,coho,1:1,1.0,0.0,0,1,1,,,,B4,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-505,coho,1:1,2.0,0.0,0,1,1,,,,B5,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-505,coho,1:1,3.0,0.0,0,1,1,,,,B6,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-505,coho,1:5,1.0,0.0,0,1,1,,37.830509185791016,,B7,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-505,coho,1:5,2.0,0.0,0,1,1,,37.830509185791016,,B8,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-505,coho,1:5,3.0,0.0,1,1,1,37.830509185791016,37.830509185791016,,B9,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-491,coho,1:5,1.0,0.0,1,1,1,38.0081672668457,38.1097526550293,0.1436634361743927,B10,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-491,coho,1:5,2.0,0.0,0,1,1,,38.1097526550293,0.1436634361743927,B11,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-491,coho,1:5,3.0,0.0,1,1,1,38.21133804321289,38.1097526550293,0.1436634361743927,B12,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-509,coho,1:1,1.0,12.29915110236443,1,0,0,36.90353012084961,36.3862419128418,0.5130989551544191,C4,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-509,coho,1:1,2.0,24.346095340966755,1,0,0,35.87743759155273,36.3862419128418,0.5130989551544191,C5,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-509,coho,1:1,3.0,17.451528339068556,1,0,0,36.37774658203125,36.3862419128418,0.5130989551544191,C6,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
