Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201012_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-12 13:10:47 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
G10,SCr-323,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.35392761,37.63209534,0.654498756,4.999244213,8.647480011,3.44075942,FALSE,0.1,TRUE,3,33,,Y,N,N,N
G11,SCr-323,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.07730484,37.63209534,0.654498756,11.8341713,8.647480011,3.44075942,FALSE,0.1,TRUE,3,32,,Y,N,N,N
G12,SCr-323,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.46505356,37.63209534,0.654498756,9.109025002,8.647480011,3.44075942,FALSE,0.1,TRUE,3,33,,Y,N,N,N
H1,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H2,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H3,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H4,SCr-317,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.54106903,36.38209152,0.819321334,33.37914658,20.92932129,11.38184547,FALSE,0.1,TRUE,3,31,,Y,N,N,N
H5,SCr-317,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.17783356,36.38209152,0.819321334,11.05779457,20.92932129,11.38184547,FALSE,0.1,TRUE,3,33,,Y,N,N,N
H6,SCr-317,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.42737579,36.38209152,0.819321334,18.35102081,20.92932129,11.38184547,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H7,SCr-317-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.98324966,38.58398819,0.352168262,3.269058943,4.358076572,0.968663275,FALSE,0.1,TRUE,3,35,,N,N,N,N
H8,SCr-317-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.45118713,38.58398819,0.352168262,4.681589603,4.358076572,0.968663275,FALSE,0.1,TRUE,3,35,,N,N,N,N
H9,SCr-317-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.31753159,38.58398819,0.352168262,5.123580933,4.358076572,0.968663275,FALSE,0.1,TRUE,3,34,,N,N,N,N
H10,SCr-323-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.33498764,35.83147049,0.437731296,38.36070633,28.28038979,8.824035645,FALSE,0.1,TRUE,3,31,,N,N,N,N
H11,SCr-323-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.16178513,35.83147049,0.437731296,21.9541378,28.28038979,8.824035645,FALSE,0.1,TRUE,3,32,,N,N,N,N
H12,SCr-323-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.99764633,35.83147049,0.437731296,24.52633095,28.28038979,8.824035645,FALSE,0.1,TRUE,3,32,,N,N,N,N
