date,flow,logflow,quartile,qual
2019-12-27,18.5,1.2671717284030137,3,A
2019-12-28,15.9,1.2013971243204515,3,A
2019-12-29,14.6,1.1643528557844371,3,A
2019-12-30,15.3,1.1846914308175989,3,A
2019-12-31,13.2,1.1205739312058498,3,A
2020-01-01,11.9,1.0755469613925308,3,A
2020-01-02,11.3,1.0530784434834197,3,A
2020-01-03,10.6,1.0253058652647702,3,A
2020-01-04,9.85,0.9934362304976118,3,A
2020-01-05,9.35,0.9708116108725178,3,A
2020-01-06,8.86,0.9474337218870508,3,A
2020-01-07,8.57,0.9329808219231982,3,A
2020-01-08,8.79,0.9439888750737718,3,A
2020-01-09,10.1,1.0043213737826426,3,A
2020-01-10,10.5,1.021189299069938,3,A
2020-01-11,9.38,0.9722028383790645,3,A
2020-01-12,8.85,0.9469432706978255,3,A
2020-01-13,8.77,0.9429995933660404,3,A
2020-01-14,9.63,0.9836262871245346,3,A
2020-01-15,9.71,0.9872192299080049,3,A
2020-01-16,39.2,1.5932860670204574,4,A
2020-01-17,69.7,1.8432327780980093,4,A
2020-01-18,38.4,1.5843312243675307,4,A
2020-01-19,28.5,1.4548448600085102,4,A
2020-01-20,23.2,1.3654879848908996,4,A
2020-01-21,19.9,1.2988530764097066,4,A
2020-01-22,19.5,1.290034611362518,4,A
2020-01-23,18.1,1.2576785748691846,3,A
2020-01-24,16.6,1.2201080880400552,3,A
2020-01-25,15.5,1.1903316981702914,3,A
2020-01-26,15.5,1.1903316981702914,3,A
2020-01-27,14.9,1.173186268412274,3,A
2020-01-28,13.8,1.1398790864012365,3,A
2020-01-29,13.4,1.1271047983648077,3,A
2020-01-30,12.9,1.110589710299249,3,A
2020-01-31,12.3,1.089905111439398,3,A
2020-02-01,11.8,1.0718820073061255,3,A
2020-02-02,11.1,1.0453229787866574,3,A
2020-02-03,10.9,1.0374264979406236,3,A
2020-02-04,10.5,1.021189299069938,3,A
2020-02-05,9.99,0.9995654882259823,3,A
2020-02-06,9.74,0.9885589568786155,3,A
2020-02-07,9.57,0.9809119377768436,3,A
2020-02-08,9.39,0.9726655922661109,3,A
2020-02-09,9.05,0.9566485792052033,3,A
2020-02-10,8.83,0.9459607035775686,3,A
2020-02-11,8.65,0.9370161074648142,3,A
2020-02-12,8.45,0.9268567089496923,3,A
2020-02-13,8.26,0.9169800473203822,3,A
2020-02-14,8.22,0.9148718175400504,3,A
2020-02-15,8.21,0.9143431571194408,3,A
2020-02-16,8.06,0.9063350418050907,3,A
2020-02-17,7.99,0.9025467793139914,3,A
2020-02-18,7.94,0.8998205024270963,3,A
2020-02-19,7.68,0.885361220031512,3,A
2020-02-20,7.54,0.877371345869774,3,A
2020-02-21,7.47,0.8733206018153987,3,A
2020-02-22,7.4,0.8692317197309762,3,A
2020-02-23,7.36,0.8668778143374989,3,A
2020-02-24,7.32,0.8645110810583919,3,A
2020-02-25,7.16,0.8549130223078556,3,A
2020-02-26,6.95,0.8419848045901139,3,A
2020-02-27,6.78,0.8312296938670634,3,A
2020-02-28,6.73,0.8280150642239769,3,A
