Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201020_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-20 12:43:37 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
G4,SCr-180,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.88531494,35.54218674,0.592175364,67.69612885,46.28805161,18.93359947,FALSE,0.1,TRUE,3,30,,Y,N,N,N
G5,SCr-180,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.70610809,35.54218674,0.592175364,39.42482376,46.28805161,18.93359947,FALSE,0.1,TRUE,3,31,,Y,N,N,N
G6,SCr-180,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.03512955,35.54218674,0.592175364,31.74319839,46.28805161,18.93359947,FALSE,0.1,TRUE,3,32,,Y,N,N,N
G7,SCr-180-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.6089859,38.28167343,0.698848426,11.25737667,7.738985538,3.391144276,FALSE,0.1,TRUE,3,33,,Y,N,N,N
G8,SCr-180-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.00403214,38.28167343,0.698848426,4.491316795,7.738985538,3.391144276,FALSE,0.1,TRUE,3,34,,Y,N,N,N
G9,SCr-180-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.23199844,38.28167343,0.698848426,7.468265057,7.738985538,3.391144276,FALSE,0.1,TRUE,3,34,,Y,N,N,N
G10,SCr-185,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.6072731,36.11027527,0.438326985,21.77633095,31.01600838,8.234635353,FALSE,0.1,TRUE,3,32,,N,N,N,N
G11,SCr-185,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.77885818,36.11027527,0.438326985,37.58019638,31.01600838,8.234635353,FALSE,0.1,TRUE,3,31,,N,N,N,N
G12,SCr-185,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.94469452,36.11027527,0.438326985,33.6914978,31.01600838,8.234635353,FALSE,0.1,TRUE,3,32,,N,N,N,N
H1,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
