Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,\\atlas.shore.mbari.org\ESP\Scott_Creek\qpcr\S1P_data\eds_files\20201116_Scott_Creek_Omykiss_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-16 10:31:53 AM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
E6,SCr-425,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.98122406,29.92412376,0.049703237,1015.912415,1057.158081,35.91217422,FALSE,0.1,TRUE,3,25,,N,N,N,N
E7,SCr-425-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.30360794,32.28820801,0.150025204,204.5513458,207.4801178,21.62073517,FALSE,0.1,TRUE,3,27,,N,N,N,N
E8,SCr-425-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.13107681,32.28820801,0.150025204,230.4159698,207.4801178,21.62073517,FALSE,0.1,TRUE,3,28,,N,N,N,N
E9,SCr-425-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.42993927,32.28820801,0.150025204,187.4730835,207.4801178,21.62073517,FALSE,0.1,TRUE,3,29,,N,N,N,N
E10,SCr-443,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.72474289,29.74704552,0.262359083,1212.628052,1207.092163,215.1827545,FALSE,0.1,TRUE,3,26,,N,N,N,N
E11,SCr-443,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.4965477,29.74704552,0.262359083,1419.453491,1207.092163,215.1827545,FALSE,0.1,TRUE,3,24,,N,N,N,N
E12,SCr-443,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.01984215,29.74704552,0.262359083,989.1948242,1207.092163,215.1827545,FALSE,0.1,TRUE,3,26,,N,N,N,N
F1,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,37.62459183,,10,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
F2,,O.mykiss,STANDARD,FAM,NFQ-MGB,37.62459183,37.62459183,,10,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
F3,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,37.62459183,,10,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
F4,SCr-429,O.mykiss,UNKNOWN,FAM,NFQ-MGB,28.86696434,29.14062691,0.273400694,2191.880859,1836.263672,345.0254517,FALSE,0.1,TRUE,3,25,,N,N,N,N
F5,SCr-429,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.41376495,29.14062691,0.273400694,1502.908081,1836.263672,345.0254517,FALSE,0.1,TRUE,3,26,,N,N,N,N
F6,SCr-429,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.14115524,29.14062691,0.273400694,1814.001831,1836.263672,345.0254517,FALSE,0.1,TRUE,3,25,,N,N,N,N
F7,SCr-429-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.14670181,31.13631248,0.297593743,454.5114136,464.2639465,95.35023499,FALSE,0.1,TRUE,3,27,,N,N,N,N
F8,SCr-429-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.83366013,31.13631248,0.297593743,564.1156616,464.2639465,95.35023499,FALSE,0.1,TRUE,3,26,,N,N,N,N
F9,SCr-429-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.42857552,31.13631248,0.297593743,374.1647949,464.2639465,95.35023499,FALSE,0.1,TRUE,3,28,,N,N,N,N
F10,SCr-443-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.09592438,32.21617508,0.105404459,236.0740662,217.6623535,16.1163044,FALSE,0.1,TRUE,3,28,,N,N,N,N
F11,SCr-443-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.26000595,32.21617508,0.105404459,210.7999725,217.6623535,16.1163044,FALSE,0.1,TRUE,3,29,,N,N,N,N
F12,SCr-443-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.29258728,32.21617508,0.105404459,206.1130219,217.6623535,16.1163044,FALSE,0.1,TRUE,3,28,,N,N,N,N
G1,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G2,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G3,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G4,SCr-430,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.2950058,29.34192085,0.046766993,1631.271973,1579.850586,50.99065018,FALSE,0.1,TRUE,3,24,,N,N,N,N
G5,SCr-430,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.3422184,29.34192085,0.046766993,1578.977783,1579.850586,50.99065018,FALSE,0.1,TRUE,3,26,,N,N,N,N
G6,SCr-430,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.38853836,29.34192085,0.046766993,1529.30188,1579.850586,50.99065018,FALSE,0.1,TRUE,3,26,,N,N,N,N
