"Plot Title: Range"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309219, SEN S/N: 20309219, LBL: F)","Event, units (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Attached (LGR S/N: 20309219)","Host Connected (LGR S/N: 20309219)","Stopped (LGR S/N: 20309219)","End Of File (LGR S/N: 20309219)"
1560,03/20/20 06:45:00 AM,45.828,,,,,
1561,03/20/20 07:00:00 AM,46.548,,,,,
1562,03/20/20 07:15:00 AM,47.266,,,,,
1563,03/20/20 07:30:00 AM,49.937,,,,,
1564,03/20/20 07:45:00 AM,64.139,,,,,
1565,03/20/20 08:00:00 AM,76.181,,,,,
1566,03/20/20 08:15:00 AM,72.718,,,,,
1567,03/20/20 08:30:00 AM,63.282,,,,,
1568,03/20/20 08:45:00 AM,59.680,,,,,
1569,03/20/20 09:00:00 AM,59.508,,,,,
1570,03/20/20 09:15:00 AM,74.271,,,,,
1571,03/20/20 09:30:00 AM,92.926,,,,,
1572,03/20/20 09:45:00 AM,102.088,,,,,
1573,03/20/20 10:00:00 AM,106.624,,,,,
1574,03/20/20 10:15:00 AM,110.701,,,,,
1575,03/20/20 10:30:00 AM,114.265,,,,,
1576,03/20/20 10:45:00 AM,116.330,,,,,
1577,03/20/20 11:00:00 AM,118.679,,,,,
1578,03/20/20 11:15:00 AM,119.637,,,,,
1579,03/20/20 11:30:00 AM,120.362,,,,,
1580,03/20/20 11:45:00 AM,120.605,,,,,
1581,03/20/20 12:00:00 PM,120.605,,,,,
1582,03/20/20 12:15:00 PM,120.362,,,,,
1583,03/20/20 12:30:00 PM,120.119,,,,,
1584,03/20/20 12:45:00 PM,119.878,,,,,
1585,03/20/20 01:00:00 PM,118.206,,,,,
1586,03/20/20 01:15:00 PM,109.828,,,,,
1587,03/20/20 01:30:00 PM,95.976,,,,,
1588,03/20/20 01:45:00 PM,96.361,,,,,
1589,03/20/20 02:00:00 PM,108.750,,,,,
1590,03/20/20 02:15:00 PM,111.580,,,,,
1591,03/20/20 02:30:00 PM,114.039,,,,,
1592,03/20/20 02:45:00 PM,112.023,,,,,
1593,03/20/20 03:00:00 PM,99.489,,,,,
1594,03/20/20 03:15:00 PM,91.240,,,,,
1595,03/20/20 03:30:00 PM,82.864,,,,,
1596,03/20/20 03:34:47 PM,,,Logged,,,
1597,03/20/20 03:35:37 PM,,,,Logged,,
1598,03/20/20 03:35:47 PM,,2.27,,,Logged,Logged
